ZERNIKE_MAGNITUDE_00,ZERNIKE_MAGNITUDE_11,ZERNIKE_MAGNITUDE_20,ZERNIKE_MAGNITUDE_22,ZERNIKE_MAGNITUDE_31,ZERNIKE_MAGNITUDE_33,ZERNIKE_MAGNITUDE_40,ZERNIKE_MAGNITUDE_42,ZERNIKE_MAGNITUDE_44,ZERNIKE_MAGNITUDE_51,ZERNIKE_MAGNITUDE_53,ZERNIKE_MAGNITUDE_55,FIRSTORDER_MAX,FIRSTORDER_MIN,FIRSTORDER_MEAN,FIRSTORDER_MEDIAN,FIRSTORDER_KURTOSIS,FIRSTORDER_SKEWNESS,FIRSTORDER_SUM,FIRSTORDER_LOGSUM,FIRSTORDER_INVERSESUM,FIRSTORDER_SQUARESUM,FIRSTORDER_VARIANCE,FIRSTORDER_STDDEV,FIRSTORDER_SIZE,FIRSTORDER_MOMENT1,FIRSTORDER_MOMENT2,FIRSTORDER_MOMENT3,FIRSTORDER_MOMENT4,FIRSTORDER_GEOMETRICMEAN,FIRSTORDER_HARMONICMEAN,HARALICK_ASM_DIAGONAL,HARALICK_ASM_ANTIDIAGONAL,HARALICK_ASM_HORIZONTAL,HARALICK_ASM_VERTICAL,HARALICK_CONTRAST_DIAGONAL,HARALICK_CONTRAST_ANTIDIAGONAL,HARALICK_CONTRAST_HORIZONTAL,HARALICK_CONTRAST_VERTICAL,HARALICK_CORRELATION_DIAGONAL,HARALICK_CORRELATION_ANTIDIAGONAL,HARALICK_CORRELATION_HORIZONTAL,HARALICK_CORRELATION_VERTICAL,HARALICK_DE_DIAGONAL,HARALICK_DE_ANTIDIAGONAL,HARALICK_DE_HORIZONTAL,HARALICK_DE_VERTICAL,HARALICK_DV_DIAGONAL,HARALICK_DV_ANTIDIAGONAL,HARALICK_DV_HORIZONTAL,HARALICK_DV_VERTICAL,HARALICK_ENTROPY_DIAGONAL,HARALICK_ENTROPY_ANTIDIAGONAL,HARALICK_ENTROPY_HORIZONTAL,HARALICK_ENTROPY_VERTICAL,HARALICK_ICM1_DIAGONAL,HARALICK_ICM1_ANTIDIAGONAL,HARALICK_ICM1_HORIZONTAL,HARALICK_ICM1_VERTICAL,HARALICK_ICM2_DIAGONAL,HARALICK_ICM2_ANTIDIAGONAL,HARALICK_ICM2_HORIZONTAL,HARALICK_ICM2_VERTICAL,HARALICK_IFDM_DIAGONAL,HARALICK_IFDM_ANTIDIAGONAL,HARALICK_IFDM_HORIZONTAL,HARALICK_IFDM_VERTICAL,HARALICK_SA_DIAGONAL,HARALICK_SA_ANTIDIAGONAL,HARALICK_SA_HORIZONTAL,HARALICK_SA_VERTICAL,HARALICK_SE_DIAGONAL,HARALICK_SE_ANTIDIAGONAL,HARALICK_SE_HORIZONTAL,HARALICK_SE_VERTICAL,HARALICK_SV_DIAGONAL,HARALICK_SV_ANTIDIAGONAL,HARALICK_SV_HORIZONTAL,HARALICK_SV_VERTICAL,HARALICK_VARIANCE_DIAGONAL,HARALICK_VARIANCE_ANTIDIAGONAL,HARALICK_VARIANCE_HORIZONTAL,HARALICK_VARIANCE_VERTICAL,HARALICK_CLUSTERPROMENENCE_DIAGONAL,HARALICK_CLUSTERPROMENENCE_ANTIDIAGONAL,HARALICK_CLUSTERPROMENENCE_HORIZONTAL,HARALICK_CLUSTERPROMENENCE_VERTICAL,HARALICK_CLUSTERSHADE_DIAGONAL,HARALICK_CLUSTERSHADE_ANTIDIAGONAL,HARALICK_CLUSTERSHADE_HORIZONTAL,HARALICK_CLUSTERSHADE_VERTICAL,HARALICK_TEXTUREHOMOGENEITY_DIAGONAL,HARALICK_TEXTUREHOMOGENEITY_ANTIDIAGONAL,HARALICK_TEXTUREHOMOGENEITY_HORIZONTAL,HARALICK_TEXTUREHOMOGENEITY_VERTICAL,HARALICK_MAXPROBABILITY_DIAGONAL,HARALICK_MAXPROBABILITY_ANTIDIAGONAL,HARALICK_MAXPROBABILITY_HORIZONTAL,HARALICK_MAXPROBABILITY_VERTICAL,TAMURA_COARSENESS,TAMURA_CONTRAST,TAMURA_DIRECTIONALITY,ID,CLASS
4.31E-04,1.21E-06,0.00129171,1.31E-07,4.85E-06,2.21E-10,0.002150779,6.55E-07,3.00E-11,1.09E-05,1.33E-09,3.61E-13,144,0,0.074020386,0,1735.497177,41.12471689,4851,#NOME?,Infinity,565413,8.622170247,2.936353222,65536,0,8.622038683,1041.184782,129020.0183,0,0,0.998401267,0.99824761,0.998407509,0.998407509,7.302945021,14.13973087,7.251868873,7.676623775,0.866417268,0.741361346,0.866831677,0.859031771,0.009305629,0.010255953,0.009364513,0.009264322,7.302945021,14.13973087,7.251868873,7.676623775,0.009640666,0.01056967,0.009627362,0.009627362,-0.795671339,-0.679618637,-0.793016387,-0.793016387,0.112507441,0.104027548,0.112120998,0.112120998,0.999222453,0.999146917,0.999218068,0.999233678,2.264605921,2.264605921,2.263572304,2.263572304,0.009576708,0.010441753,0.009521182,0.00958489,107.1218686,100.2811821,106.7416989,106.3166568,27.35241426,27.35241426,27.2455689,27.2455689,1.84E+07,1.59E+07,1.84E+07,1.82E+07,42503.40771,37866.32839,42392.0844,42056.08515,0.999252598,0.999171484,0.999249832,0.999261666,0.999200308,0.999123414,0.999203431,0.999203431,0.307540894,0.45493811,0.926732688,534550bbe4b0601736288788,0
4.41E-04,6.25E-06,0.00132095,1.24E-07,2.50E-05,2.87E-09,0.002199076,6.21E-07,3.07E-11,5.61E-05,1.72E-08,1.12E-12,160,0,0.084854126,0,1652.110564,40.19032069,5561,#NOME?,Infinity,718821,10.96130505,3.310786167,65536,0,10.96113779,1458.528325,198501.4285,0,0,0.998278341,0.998278342,0.998346287,0.998407511,11.68015379,11.44796617,8.793596814,6.735539216,0.792409444,0.796536099,0.843099531,0.879820592,0.009870231,0.010175901,0.009457473,0.009150126,11.68015379,11.44796617,8.793596814,6.735539216,0.010383869,0.010333184,0.009933924,0.009576875,-0.708103443,-0.714409441,-0.759654174,-0.80423527,0.106388421,0.106858387,0.10997455,0.113135374,0.999183017,0.999155923,0.999218219,0.999236362,2.272941176,2.272941176,2.271875,2.271875,0.010189173,0.010226587,0.009912688,0.009534402,105.9705786,106.2025969,108.4142793,110.4740484,28.15129149,28.15129149,28.04132551,28.04132551,1.74E+07,1.72E+07,1.81E+07,1.89E+07,40840.43276,40767.13869,42369.14969,43738.32357,0.999215402,0.999177992,0.999246522,0.999272808,0.999138793,0.999138793,0.999172794,0.999203431,0.3465271,0.519303626,0.844697853,534550bbe4b0601736288794,0
5.68E-04,6.82E-06,0.001702424,1.28E-07,2.73E-05,3.44E-09,0.002833695,6.38E-07,5.37E-11,6.12E-05,2.06E-08,2.13E-12,216,0,0.139038086,0,1373.457904,36.34065023,9112,#NOME?,Infinity,1521086,23.1909527,4.815698568,65536,0,23.19059883,4058.546992,738673.5241,0,0,0.997817434,0.997878883,0.997948374,0.997948374,10.39652441,8.267527874,5.782628676,6.06127451,0.840783889,0.873388107,0.911095755,0.906811752,0.012649166,0.012407457,0.011998072,0.011871443,10.39652441,8.267527874,5.782628676,6.06127451,0.013149528,0.012777934,0.01234066,0.012383132,-0.751733175,-0.787008089,-0.824313689,-0.820267387,0.1253519,0.128235476,0.130981079,0.130661978,0.998943608,0.998952383,0.998994133,0.999001589,2.331226451,2.331226451,2.329932598,2.329932598,0.01306425,0.012713976,0.012226464,0.012276951,125.5737383,127.7043589,129.6758045,129.3969246,32.67651936,32.67651936,32.54887671,32.54887671,2.04E+07,2.12E+07,2.19E+07,2.17E+07,48218.69716,49559.91431,50890.56219,50697.4823,0.998968934,0.998988427,0.999033252,0.999043154,0.998908112,0.99893887,0.998973652,0.998973652,0.532867432,0.791052772,1.007747833,534550bce4b06017362887f2,0
0.001076943,1.19E-05,0.003227079,3.33E-07,4.75E-05,1.58E-08,0.005365984,1.66E-06,2.61E-10,1.07E-04,9.49E-08,1.47E-11,211,0,0.265457153,0,705.6469635,26.08440825,17397,#NOME?,Infinity,2895605,44.11363152,6.641809356,65536,0,44.1129584,7642.583735,1373197.802,0,0,0.996128354,0.996097657,0.996235198,0.996296358,11.80930411,12.82915802,8.706096814,7.47432598,0.909321328,0.9014903,0.932887813,0.942383094,0.022047112,0.022055405,0.020662309,0.019339591,11.80930411,12.82915802,8.706096814,7.47432598,0.023304034,0.02350309,0.022707681,0.022337443,-0.805816629,-0.795616269,-0.832209225,-0.851249505,0.175957351,0.174857445,0.1784558,0.180452492,0.998106634,0.99808419,0.998210746,0.99833739,2.647474048,2.647474048,2.644944853,2.644944853,0.022882871,0.023030177,0.022253707,0.021896689,255.5440428,254.5234157,257.6214704,258.8551141,65.2210128,65.2210128,64.96624322,64.96624322,4.47E+07,4.43E+07,4.54E+07,4.58E+07,103054.938,102350.4349,104447.1528,105143.7373,0.998187714,0.998159895,0.998291163,0.998438793,0.998062284,0.998046905,0.998115809,0.998146446,0.814193726,1.288663526,0.546326263,534550c9e4b0601736289006,0
6.85E-04,4.70E-06,0.002054339,2.20E-07,1.88E-05,1.17E-08,0.003418429,1.10E-06,1.77E-10,4.22E-05,7.00E-08,1.05E-11,232,0,0.197738647,0,1055.74103,32.10647913,12959,#NOME?,Infinity,2494709,38.02771809,6.166661827,65536,0,38.02713783,7529.100269,1526714.855,0,0,0.997356635,0.997387352,0.997581141,0.997458745,16.04955017,14.314802,8.216115196,11.40857843,0.827202289,0.84587948,0.91119454,0.876688188,0.015358863,0.015235108,0.013291695,0.014574823,16.04955017,14.314802,8.216115196,11.40857843,0.015893814,0.015721293,0.014562226,0.015323977,-0.723846598,-0.737698717,-0.826574989,-0.765193067,0.133673777,0.134935156,0.142501258,0.137160149,0.998709286,0.998717209,0.998888771,0.998782843,2.438754325,2.438754325,2.437040441,2.437040441,0.015664526,0.01542,0.014312598,0.015061128,175.5829572,177.3188905,182.6897578,179.4936682,46.48840545,46.48840545,46.30681012,46.30681012,3.13E+07,3.21E+07,3.38E+07,3.30E+07,71332.41557,72579.17652,75938.22586,74231.49558,0.99875302,0.99876649,0.998952044,0.998829302,0.998677432,0.99869281,0.998789828,0.998728554,0.704177856,1.08183439,0.834075503,534550dde4b0601736289aac,0
4.31E-04,7.77E-06,0.001291446,9.78E-08,3.11E-05,6.21E-09,0.002149461,4.88E-07,2.16E-10,6.98E-05,3.72E-08,6.91E-12,228,0,0.105453491,0,1981.234202,43.54069994,6911,#NOME?,Infinity,1216289,18.54825988,4.306769076,65536,0,18.54797685,3478.16487,681619.7422,0,0,0.998309071,0.998278341,0.998407509,0.998346286,9.93633218,11.16761246,4.996844363,8.392095588,0.788042679,0.761777568,0.892991838,0.820282031,0.00994831,0.010298592,0.009314026,0.00984898,9.93633218,11.16761246,4.996844363,8.392095588,0.010219388,0.010383869,0.009627362,0.009955161,-0.725489545,-0.704976303,-0.795013626,-0.753985524,0.10754974,0.106027054,0.112353615,0.109434007,0.999184947,0.999146571,0.999236901,0.999190001,2.238000769,2.238000769,2.237071078,2.237071078,0.01015543,0.010319911,0.009521182,0.009933924,88.78482042,87.5528073,93.3569707,89.95988083,23.4536219,23.4536219,23.36200619,23.36200619,1.41E+07,1.36E+07,1.59E+07,1.46E+07,33202.07163,32443.67722,36473.80496,34126.87798,0.999208421,0.999168523,0.999264821,0.999210025,0.999154171,0.999138793,0.999203431,0.999172794,0.448226929,0.645531786,1.264973318,534550dee4b0601736289b3c,0
0.001987449,3.25E-05,0.005949223,1.49E-06,1.29E-04,7.75E-08,0.009871734,7.43E-06,4.60E-09,2.89E-04,4.63E-07,2.84E-10,165,0,0.394012451,0,362.4975599,18.78713517,25822,#NOME?,Infinity,3411114,51.89501504,7.203819476,65536,0,51.89422318,7023.426199,976239.4908,0,0,0.993091618,0.992999669,0.993271219,0.993301751,16.89876201,18.5379777,11.8698223,11.37058824,0.932569321,0.926028402,0.952450984,0.954450853,0.036461155,0.03714572,0.034203837,0.034234644,16.89876201,18.5379777,11.8698223,11.37058824,0.04149554,0.041975589,0.040471972,0.040350585,-0.797422168,-0.783509921,-0.822903888,-0.826434356,0.231395954,0.229423105,0.23455561,0.235044092,0.996653603,0.996635065,0.996888011,0.996877095,3.229219531,3.229219531,3.224417892,3.224417892,0.039962531,0.040650548,0.038904874,0.038674911,494.4913984,492.8477947,497.5444644,498.0451636,125.6824265,125.6824265,125.1914795,125.1914795,8.66E+07,8.62E+07,8.76E+07,8.77E+07,201309.4374,200463.3081,203324.038,203576.9803,0.996855613,0.99679748,0.997113124,0.997115456,0.996539792,0.996493656,0.996629902,0.996645221,0.945480347,1.650959993,0.334820747,53455101e4b060173628a914,0
3.13E-04,4.24E-06,9.39E-04,1.04E-07,1.70E-05,2.26E-09,0.001564439,5.22E-07,4.74E-11,3.81E-05,1.35E-08,1.22E-12,198,0,0.068527222,0,2565.801328,49.69233547,4491,#NOME?,Infinity,682657,10.41198206,3.226760304,65536,0,10.41182318,1669.511923,278156.9065,0,0,0.998677879,0.99880083,0.998805513,0.998836132,10.67943099,5.841168781,5.627512255,4.696415441,0.694196346,0.832739145,0.838225517,0.864991821,0.007861848,0.007182591,0.007135637,0.006786595,10.67943099,5.841168781,5.627512255,4.696415441,0.007989765,0.007246549,0.007220581,0.007035443,-0.631729353,-0.759007183,-0.759014498,-0.790833872,0.085735558,0.093941442,0.093774441,0.095711019,0.999347914,0.999401782,0.999405976,0.999436425,2.178146867,2.178146867,2.17745098,2.17745098,0.007925806,0.00720391,0.007199345,0.007014207,63.87544725,68.71684333,68.65479007,69.58669052,17.46918606,17.46918606,17.40094705,17.40094705,9183371.989,1.07E+07,1.08E+07,1.11E+07,22416.47025,25451.87701,25530.57276,26079.77249,0.999366387,0.99941638,0.999428122,0.99945426,0.999338716,0.999400231,0.999402574,0.999417892,0.316436768,0.453378529,1.178326076,5345511fe4b060173628b8c4,0
2.45E-04,1.43E-06,7.34E-04,2.71E-08,5.74E-06,4.31E-10,0.001222818,1.35E-07,5.85E-12,1.29E-05,2.58E-09,1.90E-13,220,0,0.068313599,0,2940.158775,53.59585247,4477,#NOME?,Infinity,830433,12.66692851,3.55906287,65536,0,12.66673523,2416.229388,471751.6446,0,0,0.999016013,0.99895453,0.999050478,0.999081101,8.380745867,10.72141484,6.682077206,5.367126225,0.756542689,0.688547193,0.805127394,0.843475937,0.005738787,0.006274886,0.005633285,0.005490617,8.380745867,10.72141484,6.682077206,5.367126225,0.005945913,0.006317525,0.005739466,0.005554325,-0.702136097,-0.621021359,-0.742699209,-0.783256528,0.08007966,0.075326095,0.082205679,0.084412584,0.999525379,0.999479718,0.999532431,0.999564441,2.15987697,2.15987697,2.159252451,2.159252451,0.005924594,0.006296205,0.005696993,0.005533089,65.10652997,62.76426027,66.53465178,67.85030874,17.21832897,17.21832897,17.15106987,17.15106987,1.10E+07,1.03E+07,1.17E+07,1.21E+07,25112.6266,23687.2163,26248.2465,27089.79961,0.999537244,0.999492782,0.999553356,0.999581357,0.999507882,0.999477124,0.999525123,0.999540441,0.333511353,0.483329122,1.093013819,53455120e4b060173628b90c,0
3.43E-04,4.69E-06,0.001027536,4.08E-08,1.88E-05,1.15E-09,0.001711047,2.04E-07,2.76E-11,4.22E-05,6.89E-09,4.99E-13,216,0,0.065811157,0,3129.887514,54.09415349,4313,#NOME?,Infinity,657605,10.03007792,3.167029826,65536,0,10.02992487,1718.330858,314874.3931,0,0,0.998647143,0.998647143,0.998713659,0.99871366,6.208073818,5.888781238,3.044761029,3.920772059,0.779985706,0.791301443,0.891670613,0.860503065,0.00811161,0.008068971,0.007291524,0.007669815,6.208073818,5.888781238,3.044761029,3.920772059,0.008175568,0.008175568,0.007775996,0.00775476,-0.734567592,-0.734567592,-0.792088268,-0.795387056,0.097194266,0.097194266,0.100729315,0.10093778,0.999335675,0.999324475,0.99939743,0.999359129,2.156678201,2.156678201,2.156066176,2.156066176,0.008175568,0.008132929,0.00775476,0.007691051,54.84135787,55.16083367,57.78350171,56.90776442,14.11447666,14.11447666,14.05934198,14.05934198,7762043.187,7943661.795,8881878.257,8636758.397,18952.1954,19226.12781,20971.22523,20445.37554,0.999352426,0.999339476,0.999417245,0.999376938,0.999323337,0.999323337,0.999356618,0.999356618,0.309555054,0.423418638,1.310044357,53455120e4b060173628b92a,0
0.001429397,3.04E-06,0.004281969,4.71E-07,1.21E-05,8.17E-09,0.00711591,2.35E-06,3.71E-10,2.72E-05,4.89E-08,1.37E-11,254,0,0.327987671,0,803.2977338,27.38794475,21495,#NOME?,Infinity,4061323,61.86423903,7.86538232,65536,0,61.86329506,13326.58753,3074368.291,0,0,0.99499287,0.994900834,0.995104088,0.995104086,39.51240292,33.28046136,29.5200674,29.87395833,0.685438701,0.73505167,0.764068457,0.761240075,0.027283228,0.02788628,0.026141226,0.02658983,39.51240292,33.28046136,29.5200674,29.87395833,0.030113911,0.030569864,0.029429499,0.029514443,-0.823137385,-0.805318597,-0.845771074,-0.842439539,0.203102006,0.200937149,0.205457017,0.205060611,0.997625436,0.997569554,0.997720789,0.997672519,2.66319108,2.66319108,2.66060049,2.66060049,0.029268765,0.029746037,0.028651362,0.028688629,218.6474206,224.8768482,227.6497399,227.2956528,62.91551468,62.91551468,62.66975095,62.66975095,3.21E+07,3.58E+07,3.69E+07,3.66E+07,78020.1873,83799.35804,85735.32385,85344.88199,0.997743873,0.997708411,0.997854862,0.997816579,0.997493272,0.997447136,0.99754902,0.99754902,0.948516846,1.47740887,0.452272075,53455125e4b060173628bca8,0
7.73E-04,7.97E-06,0.002318361,2.50E-07,3.19E-05,4.67E-10,0.003857403,1.25E-06,4.37E-11,7.15E-05,2.80E-09,1.56E-12,254,0,0.253845215,0,975.0837906,31.11074428,16636,#NOME?,Infinity,3910540,59.60657711,7.720529588,65536,0,59.60566759,14316.9885,3464418.137,0,0,0.997172345,0.997110921,0.997305766,0.997244571,31.22546713,34.15535563,21.67953431,24.46403186,0.742217268,0.718029491,0.820322886,0.797245338,0.015436667,0.015369441,0.014247665,0.014773186,31.22546713,34.15535563,21.67953431,24.46403186,0.01698725,0.017265508,0.016034444,0.016577396,-0.753648335,-0.733232547,-0.819354191,-0.77937557,0.142598155,0.140672958,0.148356336,0.144730855,0.998691535,0.998684675,0.998803923,0.998732573,2.513710111,2.513710111,2.511703431,2.511703431,0.016491261,0.016713608,0.015657399,0.016019637,217.2725346,214.3415356,225.8673025,223.0809967,60.6314416,60.6314416,60.39460004,60.39460004,4.31E+07,4.19E+07,4.72E+07,4.61E+07,93302.15784,91165.27618,100156.1054,98176.71536,0.998770062,0.998751308,0.998898048,0.998824379,0.99858516,0.998554402,0.998651961,0.998621324,0.864532471,1.381613625,0.668717503,53455125e4b060173628bcba,0
2.25E-04,6.00E-07,6.75E-04,7.68E-09,2.40E-06,3.20E-10,0.001125104,3.84E-08,3.25E-12,5.39E-06,1.92E-09,3.92E-14,224,0,0.05305481,0,3926.916825,61.18259119,3477,#NOME?,Infinity,593241,9.049462553,3.008232463,65536,0,9.049324469,1665.566768,321586.1062,0,0,0.999077498,0.999046755,0.999111724,0.999111724,6.235816993,7.469742407,4.700949755,4.824264706,0.737286261,0.685301227,0.801173491,0.79595789,0.005502295,0.005717468,0.005326712,0.005141571,6.235816993,7.469742407,4.700949755,4.824264706,0.005552981,0.005760107,0.005369184,0.005369184,-0.687552077,-0.638597873,-0.726432784,-0.726432784,0.076165531,0.073411541,0.07814321,0.07814321,0.999541074,0.999524942,0.999559583,0.999574516,2.121983852,2.121983852,2.121507353,2.121507353,0.005531662,0.005717468,0.005326712,0.005326712,45.71588543,44.48117355,47.0642224,46.94090745,11.87180129,11.87180129,11.82542707,11.82542707,6724206.658,6065148.174,7338541.554,7188526.206,16030.31366,15001.15036,17061.84296,16886.33304,0.999553098,0.999533368,0.999572674,0.999589116,0.999538639,0.99952326,0.99955576,0.99955576,0.269836426,0.380013012,1.467543217,53455127e4b060173628be00,0
3.62E-04,3.39E-06,0.001086259,7.28E-08,1.35E-05,2.37E-09,0.001808851,3.64E-07,4.75E-11,3.04E-05,1.42E-08,1.48E-12,253,0,0.075027466,0,3722.435611,58.80331775,4917,#NOME?,Infinity,912227,13.91406256,3.730155836,65536,0,13.91385025,3051.987551,720667.7665,0,0,0.998585673,0.998524203,0.998621812,0.998652427,13.32702807,17.86131488,15.66492034,9.509773284,0.532234281,0.373085225,0.448021244,0.664907787,0.008244816,0.008689491,0.008111032,0.00747588,13.32702807,17.86131488,15.66492034,9.509773284,0.008461896,0.008825454,0.008238448,0.008095783,-0.732303717,-0.677838248,-0.761352248,-0.782801878,0.098633915,0.094912303,0.100382484,0.101779455,0.999298709,0.999265206,0.999331454,0.999387638,2.152341407,2.152341407,2.151746324,2.151746324,0.008360525,0.008761496,0.008203991,0.008074547,48.25126234,43.71525634,45.68899556,51.84469757,14.25120875,14.25120875,14.19553996,14.19553996,5765631.251,3555465.858,4364690.134,7846288.711,14886.09535,11253.82678,12658.464,18059.28767,0.999324078,0.999284095,0.999350998,0.999419595,0.99929258,0.999261822,0.999310662,0.99932598,0.320327759,0.47755146,0.929882171,53455165e4b060173628d446,0
9.50E-04,2.45E-06,0.002846201,3.03E-07,9.80E-06,6.21E-09,0.004734341,1.51E-06,1.58E-10,2.20E-05,3.72E-08,4.27E-12,210,0,0.218933105,0,820.9559788,28.10965223,14348,#NOME?,Infinity,2263382,34.48906306,5.872738974,65536,0,34.4885368,5693.476955,976523.4186,0,0,0.996496759,0.99658887,0.99669394,0.996663354,12.17710111,9.45408689,6.390625,7.592892157,0.881499562,0.907998347,0.937566629,0.92582105,0.019644078,0.019306651,0.01864027,0.018572417,12.17710111,9.45408689,6.390625,7.592892157,0.021095931,0.02055989,0.019930872,0.020115995,-0.78473218,-0.815611778,-0.847732689,-0.837030184,0.16394107,0.167090946,0.170002255,0.16894128,0.998318289,0.998322862,0.998416359,0.998381422,2.536470588,2.536470588,2.534375,2.534375,0.020845324,0.020210732,0.019824692,0.019874382,199.6712041,202.3974116,204.6505806,203.4480636,51.45192569,51.45192569,51.2509416,51.2509416,3.14E+07,3.22E+07,3.29E+07,3.27E+07,75992.38985,77620.70913,79052.90243,78487.29756,0.998371782,0.998389712,0.998495083,0.998456059,0.998246828,0.998292964,0.998345588,0.99833027,0.709976196,1.097136669,0.745735828,53455168e4b060173628d63a,0
2.64E-04,2.77E-07,7.93E-04,2.99E-08,1.11E-06,1.11E-10,0.001320623,1.49E-07,1.69E-12,2.49E-06,6.64E-10,3.32E-14,196,0,0.062698364,0,2738.212657,51.62963352,4109,#NOME?,Infinity,646869,9.86665709,3.14112354,65536,0,9.866506537,1600.125678,266567.5272,0,0,0.99895453,0.99889305,0.998989234,0.998989235,7.260653595,10.21031911,6.088112745,5.80591299,0.784897644,0.697511572,0.818928025,0.827321178,0.005974436,0.006439372,0.005882134,0.005982329,7.260653595,10.21031911,6.088112745,5.80591299,0.006296205,0.006646496,0.006109746,0.006067274,-0.710036365,-0.638268871,-0.743747545,-0.752480457,0.083110114,0.078811827,0.084901603,0.085396785,0.999496293,0.999462142,0.999514864,0.99950784,2.164644368,2.164644368,2.164001225,2.164001225,0.006232247,0.006646496,0.006016786,0.006067274,64.90691385,61.95546027,65.81400779,66.09598965,16.88398057,16.88398057,16.81802752,16.81802752,1.03E+07,9159074.244,1.06E+07,1.08E+07,24219.82934,22180.55613,24797.06372,25122.12948,0.999510192,0.999471522,0.999530772,0.999529162,0.999477124,0.999446367,0.999494485,0.999494485,0.29888916,0.4342284,1.375577254,53455168e4b060173628d664,0
5.68E-04,6.19E-06,0.001702442,9.30E-08,2.47E-05,3.01E-09,0.002833786,4.65E-07,1.74E-11,5.56E-05,1.80E-08,3.49E-13,223,0,0.152023315,0,1259.422767,35.0219124,9963,#NOME?,Infinity,1761905,26.86183553,5.182840489,65536,0,26.86142565,4875.771966,908746.835,0,0,0.997878882,0.997848158,0.997948374,0.997948374,10.54695886,11.52301423,7.758976716,7.768137255,0.851340032,0.837582477,0.890208291,0.890078666,0.012257103,0.012657213,0.01164305,0.011648256,10.54695886,11.52301423,7.758976716,7.768137255,0.012820573,0.012963731,0.012361896,0.012383132,-0.772082114,-0.758370819,-0.811767274,-0.809726045,0.126464221,0.125345209,0.12941698,0.129255533,0.998978421,0.998948166,0.999019462,0.999022667,2.350757401,2.350757401,2.349387255,2.349387255,0.012713976,0.012806448,0.012268936,0.01234066,136.8132202,135.8367325,139.0430837,139.0335879,35.50418534,35.50418534,35.36549712,35.36549712,2.24E+07,2.22E+07,2.33E+07,2.32E+07,53040.96139,52486.77638,54660.28088,54586.16889,0.99901781,0.998986488,0.99907132,0.999058312,0.99893887,0.998923491,0.998973652,0.998973652,0.569824219,0.870011429,0.976982469,5345516ee4b060173628da62,0
3.82E-04,6.00E-07,0.001145025,4.80E-08,2.40E-06,8.24E-10,0.001906872,2.40E-07,1.68E-11,5.39E-06,4.94E-09,3.41E-13,213,0,0.075134277,0,2571.836498,49.09119982,4924,#NOME?,Infinity,727844,11.10054229,3.331747633,65536,0,11.10037291,1815.599022,316906.9374,0,0,0.998524202,0.998493467,0.998591195,0.998560579,5.562137639,6.366382161,3.301501225,4.22723652,0.826840985,0.801803455,0.896815669,0.867882959,0.008726904,0.008976664,0.008288153,0.008460069,5.562137639,6.366382161,3.301501225,4.22723652,0.00887614,0.009104581,0.008474073,0.008680446,-0.767871977,-0.736161296,-0.819456076,-0.790705761,0.104892268,0.102715284,0.108145094,0.106241982,0.999280201,0.999256248,0.999299282,0.999284353,2.181376394,2.181376394,2.180667892,2.180667892,0.00885482,0.009011256,0.008410365,0.008608722,63.40083187,62.59590765,65.40949938,64.48290236,16.06900146,16.06900146,16.00623192,16.00623192,8944859.381,8496537.901,9665020.482,9347478.708,22025.67615,21345.18043,23361.4578,22779.3602,0.999299932,0.999271756,0.999322579,0.999307523,0.999261822,0.999246444,0.999295343,0.999280025,0.336166382,0.467854983,1.378065826,53455177e4b060173628dd1e,0
6.36E-04,7.19E-06,0.001907766,3.08E-08,2.87E-05,5.90E-10,0.003175082,1.54E-07,1.89E-11,6.45E-05,3.53E-09,2.02E-12,224,0,0.19833374,0,1039.780631,32.11686234,12998,#NOME?,Infinity,2623868,39.99832239,6.324422692,65536,0,39.99771207,8124.483763,1663509.466,0,0,0.997571661,0.997633102,0.997703545,0.997734146,20.22256055,16.96418301,13.42754289,12.56035539,0.807330097,0.838374202,0.871568254,0.879862728,0.01328687,0.012854577,0.012457153,0.012314666,20.22256055,16.96418301,13.42754289,12.56035539,0.014614575,0.014221666,0.013813692,0.013657814,-0.704116929,-0.738956459,-0.770754924,-0.784626163,0.125523643,0.128566399,0.131048098,0.132211798,0.998880731,0.998937109,0.998946204,0.998978144,2.456132257,2.456132257,2.45435049,2.45435049,0.014342649,0.013954965,0.013471104,0.013344477,195.6590242,198.9192952,201.63041,202.4982157,52.53181926,52.53181926,52.32661684,52.32661684,3.84E+07,3.96E+07,4.08E+07,4.10E+07,83842.13038,86086.02613,88258.76576,88686.17087,0.998941714,0.998995488,0.999014278,0.99905418,0.998785083,0.99881584,0.998851103,0.998866422,0.710479736,1.113744205,0.728244875,53455190e4b060173628eb3a,0
